,prog_name,inp,rasp,craft,jax
13,prog_k,"(1, 1, 1)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 15.330000000000002, 15.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 15.330000000000002, 15.330000000000002, 15.330000000000002]"
14,prog_k,"(1, 1, 2)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 15.330000000000002, 18.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
15,prog_k,"(1, 1, 3)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 15.330000000000002, 21.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 15.330000000000002, 15.330000000000002, 15.330000000000002]"
16,prog_k,"(1, 2, 1)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 18.330000000000002, 15.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
17,prog_k,"(1, 2, 2)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 18.330000000000002, 18.330000000000002]","[15.330000000000002, 21.330000000000002, 21.330000000000002, 21.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
18,prog_k,"(1, 2, 3)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 18.330000000000002, 21.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
19,prog_k,"(1, 3, 1)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 21.330000000000002, 15.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 15.330000000000002, 15.330000000000002, 15.330000000000002]"
20,prog_k,"(1, 3, 2)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 21.330000000000002, 18.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
21,prog_k,"(1, 3, 3)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 21.330000000000002, 21.330000000000002]","[15.330000000000002, 24.330000000000002, 24.330000000000002, 24.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
22,prog_k,"(2, 1, 1)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 15.330000000000002, 15.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
23,prog_k,"(2, 1, 2)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 15.330000000000002, 18.330000000000002]","[15.330000000000002, 21.330000000000002, 21.330000000000002, 21.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
24,prog_k,"(2, 1, 3)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 15.330000000000002, 21.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
25,prog_k,"(2, 2, 1)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 18.330000000000002, 15.330000000000002]","[15.330000000000002, 21.330000000000002, 21.330000000000002, 21.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
26,prog_k,"(2, 2, 2)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 18.330000000000002, 18.330000000000002]","[15.330000000000002, 21.330000000000002, 21.330000000000002, 21.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
27,prog_k,"(2, 2, 3)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 18.330000000000002, 21.330000000000002]","[15.330000000000002, 21.330000000000002, 21.330000000000002, 21.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
28,prog_k,"(2, 3, 1)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 21.330000000000002, 15.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
29,prog_k,"(2, 3, 2)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 21.330000000000002, 18.330000000000002]","[15.330000000000002, 21.330000000000002, 21.330000000000002, 21.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
30,prog_k,"(2, 3, 3)","RASP_FAILED:Unsupported type for aggregation: [18.330000000000002, 21.330000000000002, 21.330000000000002]","[15.330000000000002, 24.330000000000002, 24.330000000000002, 24.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
31,prog_k,"(3, 1, 1)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 15.330000000000002, 15.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 15.330000000000002, 15.330000000000002, 15.330000000000002]"
32,prog_k,"(3, 1, 2)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 15.330000000000002, 18.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
33,prog_k,"(3, 1, 3)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 15.330000000000002, 21.330000000000002]","[15.330000000000002, 24.330000000000002, 24.330000000000002, 24.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
34,prog_k,"(3, 2, 1)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 18.330000000000002, 15.330000000000002]","[15.330000000000002, 18.330000000000002, 18.330000000000002, 18.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002, 18.330000000000002]"
35,prog_k,"(3, 2, 2)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 18.330000000000002, 18.330000000000002]","[15.330000000000002, 21.330000000000002, 21.330000000000002, 21.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
36,prog_k,"(3, 2, 3)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 18.330000000000002, 21.330000000000002]","[15.330000000000002, 24.330000000000002, 24.330000000000002, 24.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
37,prog_k,"(3, 3, 1)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 21.330000000000002, 15.330000000000002]","[15.330000000000002, 24.330000000000002, 24.330000000000002, 24.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
38,prog_k,"(3, 3, 2)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 21.330000000000002, 18.330000000000002]","[15.330000000000002, 24.330000000000002, 24.330000000000002, 24.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
39,prog_k,"(3, 3, 3)","RASP_FAILED:Unsupported type for aggregation: [21.330000000000002, 21.330000000000002, 21.330000000000002]","[15.330000000000002, 24.330000000000002, 24.330000000000002, 24.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002, 21.330000000000002, 21.330000000000002]"
0,prog_m,(),[],[0],['rasp_to_transformer_integration_test_BOS']
1,prog_m,"('a',)",RASP_FAILED:key is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
2,prog_m,"('b',)",RASP_FAILED:key is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
3,prog_m,"('c',)",RASP_FAILED:key is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
4,prog_m,"('a', 'a')",RASP_FAILED:key is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
5,prog_m,"('a', 'b')","[0, 0]","[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
6,prog_m,"('a', 'c')","[0, 0]","[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
7,prog_m,"('b', 'a')","[0, 0]","[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
8,prog_m,"('b', 'b')",RASP_FAILED:key is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
9,prog_m,"('b', 'c')","[0, 0]","[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
10,prog_m,"('c', 'a')","[0, 0]","[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
11,prog_m,"('c', 'b')","[0, 0]","[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
12,prog_m,"('c', 'c')",RASP_FAILED:key is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
13,prog_m,"('a', 'a', 'a')",RASP_FAILED:key is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
14,prog_m,"('a', 'a', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
15,prog_m,"('a', 'a', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
16,prog_m,"('a', 'b', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
17,prog_m,"('a', 'b', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
18,prog_m,"('a', 'b', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
19,prog_m,"('a', 'c', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
20,prog_m,"('a', 'c', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
21,prog_m,"('a', 'c', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
22,prog_m,"('b', 'a', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
23,prog_m,"('b', 'a', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
24,prog_m,"('b', 'a', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
25,prog_m,"('b', 'b', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
26,prog_m,"('b', 'b', 'b')",RASP_FAILED:key is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
27,prog_m,"('b', 'b', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
28,prog_m,"('b', 'c', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
29,prog_m,"('b', 'c', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
30,prog_m,"('b', 'c', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
31,prog_m,"('c', 'a', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
32,prog_m,"('c', 'a', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
33,prog_m,"('c', 'a', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
34,prog_m,"('c', 'b', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
35,prog_m,"('c', 'b', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
36,prog_m,"('c', 'b', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
37,prog_m,"('c', 'c', 'a')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
38,prog_m,"('c', 'c', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
39,prog_m,"('c', 'c', 'c')",RASP_FAILED:key is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
0,length,(),[],[0],['rasp_to_transformer_integration_test_BOS']
1,length,"('c',)",[1],"[0, 1]","['rasp_to_transformer_integration_test_BOS', 0]"
2,length,"('a',)",[1],"[0, 1]","['rasp_to_transformer_integration_test_BOS', 0]"
3,length,"('d',)",[1],"[0, 1]","['rasp_to_transformer_integration_test_BOS', 0]"
4,length,"('b',)",[1],"[0, 1]","['rasp_to_transformer_integration_test_BOS', 0]"
5,length,"('c', 'c')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
6,length,"('c', 'a')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
7,length,"('c', 'd')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
8,length,"('c', 'b')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
9,length,"('a', 'c')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
10,length,"('a', 'a')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
11,length,"('a', 'd')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
12,length,"('a', 'b')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
13,length,"('d', 'c')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
14,length,"('d', 'a')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
15,length,"('d', 'd')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
16,length,"('d', 'b')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
17,length,"('b', 'c')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
18,length,"('b', 'a')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
19,length,"('b', 'd')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
20,length,"('b', 'b')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
21,length,"('c', 'c', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
22,length,"('c', 'c', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
23,length,"('c', 'c', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
24,length,"('c', 'c', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
25,length,"('c', 'a', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
26,length,"('c', 'a', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
27,length,"('c', 'a', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
28,length,"('c', 'a', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
29,length,"('c', 'd', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
30,length,"('c', 'd', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
31,length,"('c', 'd', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
32,length,"('c', 'd', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
33,length,"('c', 'b', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
34,length,"('c', 'b', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
35,length,"('c', 'b', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
36,length,"('c', 'b', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
37,length,"('a', 'c', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
38,length,"('a', 'c', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
39,length,"('a', 'c', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
40,length,"('a', 'c', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
41,length,"('a', 'a', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
42,length,"('a', 'a', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
43,length,"('a', 'a', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
44,length,"('a', 'a', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
45,length,"('a', 'd', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
46,length,"('a', 'd', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
47,length,"('a', 'd', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
48,length,"('a', 'd', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
49,length,"('a', 'b', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
50,length,"('a', 'b', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
51,length,"('a', 'b', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
52,length,"('a', 'b', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
53,length,"('d', 'c', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
54,length,"('d', 'c', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
55,length,"('d', 'c', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
56,length,"('d', 'c', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
57,length,"('d', 'a', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
58,length,"('d', 'a', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
59,length,"('d', 'a', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
60,length,"('d', 'a', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
61,length,"('d', 'd', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
62,length,"('d', 'd', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
63,length,"('d', 'd', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
64,length,"('d', 'd', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
65,length,"('d', 'b', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
66,length,"('d', 'b', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
67,length,"('d', 'b', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
68,length,"('d', 'b', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
69,length,"('b', 'c', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
70,length,"('b', 'c', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
71,length,"('b', 'c', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
72,length,"('b', 'c', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
73,length,"('b', 'a', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
74,length,"('b', 'a', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
75,length,"('b', 'a', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
76,length,"('b', 'a', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
77,length,"('b', 'd', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
78,length,"('b', 'd', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
79,length,"('b', 'd', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
80,length,"('b', 'd', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
81,length,"('b', 'b', 'c')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
82,length,"('b', 'b', 'a')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
83,length,"('b', 'b', 'd')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
84,length,"('b', 'b', 'b')","[3, 3, 3]","[0, 3, 3, 3]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
0,frac_prevs,(),[],[None],['rasp_to_transformer_integration_test_BOS']
1,frac_prevs,"('c',)",[0.0],"[None, None]","['rasp_to_transformer_integration_test_BOS', 0.0]"
2,frac_prevs,"('a',)",[0.0],"[None, None]","['rasp_to_transformer_integration_test_BOS', 0.0]"
3,frac_prevs,"('b',)",[0.0],"[None, None]","['rasp_to_transformer_integration_test_BOS', 0.0]"
4,frac_prevs,"('x',)",[1.0],"[None, None]","['rasp_to_transformer_integration_test_BOS', 1.0]"
5,frac_prevs,"('c', 'c')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
6,frac_prevs,"('c', 'a')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
7,frac_prevs,"('c', 'b')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
8,frac_prevs,"('c', 'x')","[0.0, 0.5]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5]"
9,frac_prevs,"('a', 'c')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
10,frac_prevs,"('a', 'a')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
11,frac_prevs,"('a', 'b')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
12,frac_prevs,"('a', 'x')","[0.0, 0.5]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5]"
13,frac_prevs,"('b', 'c')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
14,frac_prevs,"('b', 'a')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
15,frac_prevs,"('b', 'b')","[0.0, 0.0]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 0.0, 0.0]"
16,frac_prevs,"('b', 'x')","[0.0, 0.5]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.8620956418298662e-18, 0.5]"
17,frac_prevs,"('x', 'c')","[1.0, 0.5]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5]"
18,frac_prevs,"('x', 'a')","[1.0, 0.5]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5]"
19,frac_prevs,"('x', 'b')","[1.0, 0.5]","[None, None, None]","['rasp_to_transformer_integration_test_BOS', 1.0, 0.5]"
